data,lp,src,ref,pos,neg,pos.model,neg.model,bestmodel
newstest2019,en-fi,Photo Mr. Rodriguez said he wanted to experiment and introduced new ingredients to the menu.,"Valokuva. Rodriguez sanoi, että hän halusi tehdä kokeiluja ja tuoda uusia ainesosia ruokalistalle.",Kuvassa Mr. Rodriguez kertoi haluavansa kokeilla uusia aineksia ja ruokalistaan.,"These days, hra Rosenthal yhä osuu toimiva käsky, mutta joskus aikoo kytkee asiat auki pekonin kanssa, muna ja juusto päälle kaikki bagel.",HY-SMT.4882,apertium-unconstrained.4769,HY-SMT.4882
newstest2019,en-fi,Photo Mr. Rodriguez said he wanted to experiment and introduced new ingredients to the menu.,"Valokuva. Rodriguez sanoi, että hän halusi tehdä kokeiluja ja tuoda uusia ainesosia ruokalistalle.",Valokuva Mr. Rodriguez sanoi haluavansa kokeilua ja uusia aineksia.,"These days, hra Rosenthal yhä osuu toimiva käsky, mutta joskus aikoo kytkee asiat auki pekonin kanssa, muna ja juusto päälle kaikki bagel.",jhu-nmt-lattice-rescore.4903,apertium-unconstrained.4769,jhu-nmt-lattice-rescore.4903
newstest2019,en-fi,And Greenpoint's traditional Polish residents have embraced the cafe as well.,Ja Greenpointin perinteiset puolalaisasukkaat ovat myös hyväksyneet kahvilan.,Ja Greenpointin perinteiset puolalaiset asukkaat ovat ottaneet vastaan myös kahvila.,Ja Greenpoint on perinteinen puolan asukkaat ovat omaksuneet kahvila.,AaltoHnmtMultitask.4873,online-G.0,AaltoHnmtMultitask.4873
newstest2019,en-fi,And Greenpoint's traditional Polish residents have embraced the cafe as well.,Ja Greenpointin perinteiset puolalaisasukkaat ovat myös hyväksyneet kahvilan.,Ja Greenpoint on perinteinen puolalainen asukkaat ovat omaksuneet café samoin.,Ja Greenpoint on perinteinen puolan asukkaat ovat omaksuneet kahvila.,online-A.0,online-G.0,online-A.0
newstest2019,en-fi,"Normally only native Fijians are interested in rugby, but this game brought our multicultural community together.","Normaalisti vain natiivit fidžiläiset ovat kiinnostuneita rugbysta, mutta tämä peli yhdisti monikulttuurisen yhteisömme.","Yleensä vain syntyperäiset fidžiläiset kiinnostaa rugby, mutta tämä peli toi meidän monikulttuurinen yhteisö yhdessä.","Normaalisti vain native fijians ovat kiinnostuneita rugby, mutta tämä peli toi monikulttuurisen yhteisön yhdessä.",jhu-pbmt.4968,online-B.0,jhu-pbmt.4968
newstest2019,en-fi,"Normally only native Fijians are interested in rugby, but this game brought our multicultural community together.","Normaalisti vain natiivit fidžiläiset ovat kiinnostuneita rugbysta, mutta tämä peli yhdisti monikulttuurisen yhteisömme.","Yleensä vain alkuperäiset Fidžanit ovat kiinnostuneita rugbystä, mutta tämä peli toi monikulttuurisen yhteisömme yhteen.","Normaalisti vain native fijians ovat kiinnostuneita rugby, mutta tämä peli toi monikulttuurisen yhteisön yhdessä.",AaltoHnmtFlatcat.4798,online-B.0,AaltoHnmtFlatcat.4798
newstest2019,en-fi,"Normally only native Fijians are interested in rugby, but this game brought our multicultural community together.","Normaalisti vain natiivit fidžiläiset ovat kiinnostuneita rugbysta, mutta tämä peli yhdisti monikulttuurisen yhteisömme.","Yleensä vain syntyperäiset fidžiläiset kiinnostaa rugby, mutta tämä peli toi meidän monikulttuurinen yhteisö yhdessä.","Yleensä vain äidiniläisistä kiinnostaa rugby, mutta tämä peli toi monikulttuurisen yhteisömme yhdessä.",jhu-pbmt.4968,HY-SMT.4882,jhu-pbmt.4968
newstest2019,en-fi,Fiji’s rugby team celebrated the gold.,Fidžin rugbyjoukkue juhli mestaruutta.,Fidžin rugbyjoukkue juhli kultaa.,"Holhooja sanoo että päätteet olemme varoo sisällä kantri iso Suva, jonne näytin omistan on asettaa sisällä stadion.",HY-HNMT.4961,apertium-unconstrained.4769,HY-HNMT.4961
newstest2019,en-fi,Fiji’s rugby team celebrated the gold.,Fidžin rugbyjoukkue juhli mestaruutta.,Fidžin rugby joukkue juhli kultaa.,"Holhooja sanoo että päätteet olemme varoo sisällä kantri iso Suva, jonne näytin omistan on asettaa sisällä stadion.",jhu-pbmt.4968,apertium-unconstrained.4769,jhu-pbmt.4968
newstest2019,en-fi,The holiday will be on the day following the team’s homecoming.,Vapaapäivä pidetään joukkueen kotiinpaluuta seuraavana päivänä.,Loma tulee seuraavana päivänä joukkueen homecoming.,Loma on seuraavana päivänä joukkueen kotiinpaluu.,HY-SMT.4882,online-G.0,HY-SMT.4882
newstest2019,en-fi,The holiday will be on the day following the team’s homecoming.,Vapaapäivä pidetään joukkueen kotiinpaluuta seuraavana päivänä.,Loma tulee seuraavana päivänä joukkueen homecoming.,Loma joutuu seuraavana päivänä työryhmän kotimaassa.,HY-SMT.4882,TALP-UPC.4939,HY-SMT.4882
newstest2019,en-fi,The holiday will be on the day following the team’s homecoming.,Vapaapäivä pidetään joukkueen kotiinpaluuta seuraavana päivänä.,Loma tulee seuraavana päivänä joukkueen homecoming.,Loma on joukkueen kotiinpaluu seuraavana päivänä.,HY-SMT.4882,online-A.0,HY-SMT.4882
newstest2019,en-fi,The hero team will also have festivities in their home country.,Sankarijoukkueelle on kotimaassaan luvassa myös juhlallisuuksia.,Sankarijoukkueella on myös juhlia kotimaassaan.,Sankari joukkue on myös juhlallisuuksia kotimaassaan.,TALP-UPC.4939,jhu-pbmt.4968,TALP-UPC.4939
newstest2019,en-fi,The hero team will also have festivities in their home country.,Sankarijoukkueelle on kotimaassaan luvassa myös juhlallisuuksia.,Sankarijoukkueella on myös juhlia kotimaassaan.,Sankarin joukkueessa on myös juhlallisuuksia kotimaassaan.,TALP-UPC.4939,jhu-nmt-lattice-rescore.4903,TALP-UPC.4939
newstest2019,en-fi,"The viewer ratings are lower than in London 2012 or Beijing 2008, but one reason for this is the time difference - most of the Rio games are broadcast in Finland during the night time.","Katsojamäärät ovat pienempiä kuin vuoden 2012 Lontoon kisoissa tai vuoden 2008 Pekingin kisoissa, mutta eroa selittää osaltaan aikaero - suuri osa Rion kisalähetyksistä tulee Suomessa yöaikaan.","Katsojien arviot ovat pienemmät kuin Lontoossa 2012 tai Pekingissä 2008, mutta yksi syy tähän on aikaero - useimmat Rio-pelit lähetetään Suomessa yöaikaan.","Katsoja luokitukset ovat pienemmät kuin Pekingissä 2008 ja Lontoossa 2012, mutta yksi syy tähän on aikaero - ennen Rion kisoja lähetetään yöllä Suomen aikaa.",online-B.0,jhu-pbmt.4968,online-B.0
newstest2019,en-fi,"The viewer ratings are lower than in London 2012 or Beijing 2008, but one reason for this is the time difference - most of the Rio games are broadcast in Finland during the night time.","Katsojamäärät ovat pienempiä kuin vuoden 2012 Lontoon kisoissa tai vuoden 2008 Pekingin kisoissa, mutta eroa selittää osaltaan aikaero - suuri osa Rion kisalähetyksistä tulee Suomessa yöaikaan.","Katsojien arviot ovat pienemmät kuin Lontoossa 2012 tai Pekingissä 2008, mutta yksi syy tähän on aikaero - useimmat Rio-pelit lähetetään Suomessa yöaikaan.","Katsoja luokitukset ovat alhaisemmat kuin Lontoo 2012 tai Peking 2008, mutta tämä on aikaero - useimmat Rio pelit lähetetään Suomessa yön aikana.",online-B.0,online-A.0,online-B.0
newstest2019,en-fi,"The viewer ratings are lower than in London 2012 or Beijing 2008, but one reason for this is the time difference - most of the Rio games are broadcast in Finland during the night time.","Katsojamäärät ovat pienempiä kuin vuoden 2012 Lontoon kisoissa tai vuoden 2008 Pekingin kisoissa, mutta eroa selittää osaltaan aikaero - suuri osa Rion kisalähetyksistä tulee Suomessa yöaikaan.","Katsoja luokitukset ovat alhaisempia kuin Lontoossa 2012 tai Peking 2008, mutta yksi syy tähän on aikaero - suurin osa Rion peleistä lähetetään Suomessa yön aikana.","Katsoja luokitukset ovat pienemmät kuin Pekingissä 2008 ja Lontoossa 2012, mutta yksi syy tähän on aikaero - ennen Rion kisoja lähetetään yöllä Suomen aikaa.",jhu-nmt-lattice-rescore.4903,jhu-pbmt.4968,jhu-nmt-lattice-rescore.4903
newstest2019,en-fi,"The viewer ratings are lower than in London 2012 or Beijing 2008, but one reason for this is the time difference - most of the Rio games are broadcast in Finland during the night time.","Katsojamäärät ovat pienempiä kuin vuoden 2012 Lontoon kisoissa tai vuoden 2008 Pekingin kisoissa, mutta eroa selittää osaltaan aikaero - suuri osa Rion kisalähetyksistä tulee Suomessa yöaikaan.","Katsojaluvut ovat pienempiä kuin Lontoossa 2012 tai Pekingissä 2008, mutta yksi syy tähän on aikaero: Eniten Rion pelejä lähetetään Suomessa yön aikana.","Katsoja luokitukset ovat pienemmät kuin Pekingissä 2008 ja Lontoossa 2012, mutta yksi syy tähän on aikaero - ennen Rion kisoja lähetetään yöllä Suomen aikaa.",AaltoHnmtFlatcat.4798,jhu-pbmt.4968,AaltoHnmtFlatcat.4798
newstest2019,en-fi,"The viewer ratings are lower than in London 2012 or Beijing 2008, but one reason for this is the time difference - most of the Rio games are broadcast in Finland during the night time.","Katsojamäärät ovat pienempiä kuin vuoden 2012 Lontoon kisoissa tai vuoden 2008 Pekingin kisoissa, mutta eroa selittää osaltaan aikaero - suuri osa Rion kisalähetyksistä tulee Suomessa yöaikaan.","Katsoja luokitukset ovat alhaisempia kuin Lontoossa 2012 tai Peking 2008, mutta yksi syy tähän on aikaero - suurin osa Rion peleistä lähetetään Suomessa yön aikana.","Katsoja luokitukset ovat alhaisemmat kuin Lontoo 2012 tai Peking 2008, mutta tämä on aikaero - useimmat Rio pelit lähetetään Suomessa yön aikana.",jhu-nmt-lattice-rescore.4903,online-A.0,jhu-nmt-lattice-rescore.4903
newstest2019,en-fi,"The viewer ratings are lower than in London 2012 or Beijing 2008, but one reason for this is the time difference - most of the Rio games are broadcast in Finland during the night time.","Katsojamäärät ovat pienempiä kuin vuoden 2012 Lontoon kisoissa tai vuoden 2008 Pekingin kisoissa, mutta eroa selittää osaltaan aikaero - suuri osa Rion kisalähetyksistä tulee Suomessa yöaikaan.","Katsojaluvut ovat pienempiä kuin Lontoossa 2012 tai Pekingissä 2008, mutta yksi syy tähän on aikaero: Eniten Rion pelejä lähetetään Suomessa yön aikana.","Katsoja luokitukset ovat alhaisemmat kuin Lontoo 2012 tai Peking 2008, mutta tämä on aikaero - useimmat Rio pelit lähetetään Suomessa yön aikana.",AaltoHnmtFlatcat.4798,online-A.0,AaltoHnmtFlatcat.4798
newstest2019,en-fi,"Turku police contemplate, why the city holds the top place in the comparison.","Turun poliisia mietityttää, miksi kaupunki on vertailun kärkipaikalla.","Turun poliisi harkitsee, miksi kaupunki pitää kärkipaikkaa vertailussa.","Turun poliisi, miksi kaupunki on tärkein paikka vertailussa.",AaltoHnmtMultitask.4873,jhu-nmt-lattice-rescore.4903,AaltoHnmtMultitask.4873
newstest2019,en-fi,"Turku police contemplate, why the city holds the top place in the comparison.","Turun poliisia mietityttää, miksi kaupunki on vertailun kärkipaikalla.","Turun poliisi harkitsee, miksi kaupunki pitää kärkipaikkaa vertailussa.","Turun poliisi miettiä, miksi kaupunki omistaa alkuun paikka vertailussa.",AaltoHnmtMultitask.4873,online-A.0,AaltoHnmtMultitask.4873
newstest2019,en-fi,"Instead in Espoo and Kouvola, there were only about two reported bicycle thefts per a thousand residents.",Sen sijaan Espoossa ja Kouvolassa poliisille ilmoitettiin vain noin kaksi pyörävarkautta tuhatta asukasta kohti.,Sen sijaan Espoossa ja Kouvola oli vain kaksi raportoitu polkupyörän varkauksista tuhat asukasta kohti.,"Sen sijaan Espoossa ja Kouvolan, siellä oli vain noin kaksi polkupyörää varkauksista ilmoitetaan per tuhat asukasta.",jhu-nmt-lattice-rescore.4903,jhu-pbmt.4968,jhu-nmt-lattice-rescore.4903
newstest2019,en-fi,"Instead in Espoo and Kouvola, there were only about two reported bicycle thefts per a thousand residents.",Sen sijaan Espoossa ja Kouvolassa poliisille ilmoitettiin vain noin kaksi pyörävarkautta tuhatta asukasta kohti.,Sen sijaan Espoossa ja Kouvolassa oli vain noin kaksi raportoidusta polkupyörävarkauksesta tuhatta asukasta kohden.,"Sen sijaan Espoossa ja Kouvolan, siellä oli vain noin kaksi polkupyörää varkauksista ilmoitetaan per tuhat asukasta.",AaltoHnmtFlatcat.4798,jhu-pbmt.4968,AaltoHnmtFlatcat.4798
newstest2019,en-fi,"In addition to Turku, Helsinki, Oulu and Lahti were at the top of the list.","Turun lisäksi kärkeen nousivat Helsinki, Oulu ja Lahti.","Lisäksi Turun Helsingin, Oulun ja lahden oli listan kärjessä.","poliisillisen tiedon Perusteella, sinne olemme neljä kohti viisi pyörä rötökset per a thousand asukkaat.",online-A.0,apertium-unconstrained.4769,online-A.0
newstest2019,en-fi,"We're all witnessing engineering on a truly epic scale on this project, with over 30,000 tonnes of concrete and steel used just to build this part of the bridge.","Todistamme kaikki todella vaikuttavaa insinöörityötä tässä projektissa, jossa on käytetty yli 30 000 tonnia betonia ja terästä yksin tämän siltaosuuden rakentamiseen.”","Me kaikki olemme nähneet, että tässä hankkeessa on tapahtunut todella valtavaa tekniikkaa, jolla on yli 30 000 tonnia konkreettista ja terästä, jota käytetään juuri tämän sillan rakentamiseen.","We 're kaikki todistamaan insinöörialan todella ennennäkemättömät mittasuhteet, ja yli 30 000 tonnia betonia ja terästä käytetään vain tämän osan rakentamaan siltaa.",AaltoHnmtFlatcat.4798,jhu-nmt-lattice-rescore.4903,AaltoHnmtFlatcat.4798
newstest2019,en-fi,"A family of yobs left their council house with £50,000 worth of damage after they were evicted for terrorising their neighbours.","Öykkäriperhe aiheutti vuokratalolleen 50 000 punnan vahingot sen jälkeen, kun heidät häädettiin naapureiden terrorisoinnin vuoksi.","Perheen pissiksiltä jättivät neuvoston talo £50,000 dollarin vahingot sen jälkeen, kun ne häädettiin varten terrorisoivat naapureitaan.","Perheeni tiedostaisi lähti neuvoston kanssa 50 000 punnan arvosta vahinkoa, kun heidät häädettiin naapureidensa terrorisointia varten.",online-G.0,jhu-nmt-lattice-rescore.4903,online-G.0
newstest2019,en-fi,"A family of yobs left their council house with £50,000 worth of damage after they were evicted for terrorising their neighbours.","Öykkäriperhe aiheutti vuokratalolleen 50 000 punnan vahingot sen jälkeen, kun heidät häädettiin naapureiden terrorisoinnin vuoksi.","Perheen pissiksiltä jättivät neuvoston talo £50,000 dollarin vahingot sen jälkeen, kun ne häädettiin varten terrorisoivat naapureitaan.","Työntekijäperheet poistuivat neuvostostaan 50 miljoonaa euroa vahinkoa sen jälkeen, kun heidät häädettiin naapuriensa terrorisoimiseen.",online-G.0,TALP-UPC.4939,online-G.0
newstest2019,en-fi,"A family of yobs left their council house with £50,000 worth of damage after they were evicted for terrorising their neighbours.","Öykkäriperhe aiheutti vuokratalolleen 50 000 punnan vahingot sen jälkeen, kun heidät häädettiin naapureiden terrorisoinnin vuoksi.","Perheen pissiksiltä jättivät neuvoston talo £50,000 dollarin vahingot sen jälkeen, kun ne häädettiin varten terrorisoivat naapureitaan.","Ruotsistakin perhe lähti kaupungintalon ulkopuolelle 50 000 punnan arvosta sen jälkeen, kun heidät häädettiin terrorisoimaan naapureitaan.",online-G.0,AaltoHnmtFlatcat.4798,online-G.0
newstest2019,en-fi,"A family of yobs left their council house with £50,000 worth of damage after they were evicted for terrorising their neighbours.","Öykkäriperhe aiheutti vuokratalolleen 50 000 punnan vahingot sen jälkeen, kun heidät häädettiin naapureiden terrorisoinnin vuoksi.","Perheen pissiksiltä jättivät neuvoston talo £50,000 dollarin vahingot sen jälkeen, kun ne häädettiin varten terrorisoivat naapureitaan.","Lick Lick jätti valtuustotalonsa 50 000 punnan vahingot sen jälkeen, kun hänet häädettiin naapureilleen naapureilleen.",online-G.0,AaltoHnmtMultitask.4873,online-G.0
newstest2019,en-fi,"It is extremely difficult to say, why there have been more bicycle thefts in Turku than elsewhere.","On äärimmäisen vaikeaa sanoa, miksi Turussa on varastettu enemmän pyöriä kuin muualla.","Se on erittäin vaikea sanoa, miksi siellä on ollut enemmän polkupyörien varkaudet Turussa kuin muualla.","On äärimmäisen vaikeaa sanoa, miksi Turkuun on enemmän polkupyörän varkauksia kuin muualla.",online-G.0,online-B.0,online-G.0
newstest2019,en-fi,"It is extremely difficult to say, why there have been more bicycle thefts in Turku than elsewhere.","On äärimmäisen vaikeaa sanoa, miksi Turussa on varastettu enemmän pyöriä kuin muualla.","Se on erittäin vaikea sanoa, miksi siellä on ollut enemmän polkupyörien varkaudet Turussa kuin muualla.","On hyvin vaikeaa sanoa, miksi siellä on polkupyörävarkaudet Turussa kuin muualla.",online-G.0,HY-SMT.4882,online-G.0
